PassengerId,Age,LogFare,IsMother,LogFamilySize,LogParch,LogSibSp,IsAdult,Pclass_1,Pclass_2,Pclass_3,Title_Lady,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Sir,Title_officer,AgeGroup_adult,AgeGroup_child,AgeGroup_m_age,AgeGroup_s_citizen,AgeGroup_y_adult,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,FamilyType_Couple,FamilyType_LargeFamily,FamilyType_Single,FamilyType_SmallFamily,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Z,Survived
628,21.0,4.368919865004903,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
629,26.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
630,29.0,2.167143305297764,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
631,80.0,3.4339872044851463,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
632,51.0,2.086193694502369,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
633,32.0,3.449987545831587,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
634,29.0,0.0,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
635,9.0,3.3638415951183864,0,1.9459101490553132,1.0986122886681098,1.3862943611198906,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
636,28.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
637,32.0,2.188856327665703,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
638,31.0,3.305053521109253,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
639,41.0,3.705920919968788,1,1.9459101490553132,1.791759469228055,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
640,29.0,2.8390784635086144,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
641,20.0,2.180891922715322,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
642,24.0,4.252771798816619,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
643,2.0,3.3638415951183864,0,1.9459101490553132,1.0986122886681098,1.3862943611198906,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
644,29.0,4.05171190165724,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
645,0.75,3.0085645861193133,0,1.6094379124341003,0.6931471805599453,1.0986122886681098,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
646,48.0,4.353230991152628,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
647,19.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
648,56.0,3.597312260588446,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
649,29.0,2.145931282948669,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
650,23.0,2.145931282948669,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
651,29.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
652,18.0,3.1780538303479458,0,1.0986122886681098,0.6931471805599453,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
653,21.0,2.2442459824059346,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
654,22.0,2.17806441028492,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
655,18.0,2.0476928433652555,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
656,24.0,4.310799125385514,0,1.3862943611198906,0.0,1.0986122886681098,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
657,29.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
658,32.0,2.803360380906535,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659,23.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
660,58.0,4.738607824217808,1,1.3862943611198906,1.0986122886681098,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
661,50.0,4.902678819257608,0,1.3862943611198906,0.0,1.0986122886681098,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
662,40.0,2.1071782966514356,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
663,47.0,3.2804411805263554,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
664,36.0,2.139571923732859,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
665,20.0,2.188856327665703,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
666,32.0,4.310799125385514,0,1.3862943611198906,0.0,1.0986122886681098,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
667,25.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
668,29.0,2.1719067693519296,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
669,43.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
670,35.0,3.970291913552122,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
671,40.0,3.6888794541139363,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
672,31.0,3.970291913552122,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
673,70.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
674,31.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
675,29.0,0.0,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
676,18.0,2.1719067693519296,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
677,24.5,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
678,18.0,2.3833998102837652,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
679,43.0,3.8691155044168695,1,2.1972245773362196,1.9459101490553132,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
680,36.0,6.240917354759096,1,1.0986122886681098,0.6931471805599453,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
681,22.0,2.212386825075897,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
682,27.0,4.353230991152628,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
683,20.0,2.3248357019288655,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
684,14.0,3.8691155044168695,0,2.1972245773362196,1.0986122886681098,1.791759469228055,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
685,60.0,3.6888794541139363,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
686,25.0,3.7513658711253766,1,1.6094379124341003,1.0986122886681098,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
687,14.0,3.705920919968788,0,1.9459101490553132,0.6931471805599453,1.6094379124341003,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
688,19.0,2.4133032309283076,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
689,18.0,2.174274334826008,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
690,15.0,5.35817698994543,0,1.0986122886681098,0.6931471805599453,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
691,31.0,4.060443010546419,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
692,4.0,2.668387256845834,0,1.0986122886681098,0.6931471805599453,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
693,29.0,4.05171190165724,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
694,25.0,2.1071782966514356,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
695,60.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
696,52.0,2.6741486494265287,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
697,44.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
698,22.0,2.167143305297764,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
699,49.0,4.717456363787216,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
700,42.0,2.157559320943788,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
701,18.0,5.4316456135398825,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
702,35.0,3.3064287218760624,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
703,18.0,2.737880811060884,0,1.0986122886681098,0.6931471805599453,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
704,25.0,2.1681046787623672,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
705,26.0,2.180891922715322,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
706,39.0,3.295836866004329,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,45.0,2.6741486494265287,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
708,42.0,3.3064287218760624,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
709,22.0,5.027492411162679,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
710,4.0,2.7878344138303452,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
711,24.0,3.922056501139853,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
712,29.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
713,48.0,3.970291913552122,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
714,29.0,2.3497835148230464,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
715,52.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
716,19.0,2.157559320943788,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
717,38.0,5.4316456135398825,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
718,27.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
719,29.0,2.803360380906535,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
720,33.0,2.1719067693519296,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
721,6.0,3.5263605246161616,0,1.0986122886681098,0.6931471805599453,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
722,17.0,2.086193694502369,0,1.0986122886681098,0.0,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
723,34.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
724,50.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
725,27.0,3.9908341858524357,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
726,20.0,2.2682524139135403,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
727,30.0,3.091042453358316,0,1.6094379124341003,0.0,1.3862943611198906,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
728,22.0,2.1676241075599285,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
729,25.0,3.295836866004329,0,1.0986122886681098,0.0,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
730,25.0,2.188856327665703,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
731,29.0,5.35817698994543,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
732,11.0,2.9850504252071306,0,0.6931471805599453,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
733,29.0,0.0,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
734,23.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
735,23.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
736,28.5,2.8390784635086144,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
737,48.0,3.5660053559634015,1,1.791759469228055,1.3862943611198906,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
738,35.0,6.240917354759096,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
739,29.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
740,29.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
741,29.0,3.4339872044851463,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
742,36.0,4.380149874661021,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
743,21.0,5.5735788721243535,0,1.791759469228055,1.0986122886681098,1.0986122886681098,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
744,24.0,2.8390784635086144,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
745,31.0,2.188856327665703,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
746,70.0,4.276666119016055,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
747,16.0,3.056356895370426,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
748,30.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
749,19.0,3.9908341858524357,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
750,31.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
751,4.0,3.1780538303479458,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
752,6.0,2.600836116795061,0,1.0986122886681098,0.6931471805599453,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
753,33.0,2.3513752571634776,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
